id,claimcst0,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
13391,0,3.15,0.972656939,STNWG,2,F,C,2,0,0
13392,0,1.39,0.087504704,HBACK,2,F,C,4,0,0
13393,0,0.64,0.999322494,PANVN,4,M,C,2,0,0
13394,0,1.62,0.656420233,COUPE,4,M,C,3,0,0
13395,0,1.88,0.036445114,SEDAN,2,F,C,1,0,0
13396,0,1.68,0.281558804,SEDAN,3,F,C,4,0,0
13397,0,4.53,0.9993278,STNWG,1,F,C,2,0,0
13398,0,1.17,0.657586449,SEDAN,3,M,C,4,0,0
13399,0,1.37,0.398066789,HBACK,2,F,C,4,0,0
13400,0,4.76,0.871490226,STNWG,1,M,C,3,0,0
13401,0,0.78,0.211703042,HBACK,3,F,C,4,0,0
13402,0,3.38,0.027285618,STNWG,3,F,C,3,0,0
13403,0,0.58,0.559679562,HBACK,4,M,C,4,0,0
13404,0,1.39,0.10285602,STNWG,4,F,C,1,0,0
13405,0,1.58,0.745996693,SEDAN,3,M,C,2,0,0
13406,0,1.11,0.657679793,UTE,4,M,C,4,0,0
13407,0,0.84,0.665679005,HBACK,4,F,C,4,0,0
13408,0,2.59,0.690770598,SEDAN,1,F,C,3,0,0
13409,0,4.49,0.596134747,UTE,1,M,C,5,0,0
13410,0,1.25,0.397526556,STNWG,4,F,C,2,0,0
13411,0,3.21,0.273086068,STNWG,1,F,C,4,0,0
13412,0,1.29,0.999322394,HBACK,3,F,C,4,0,0
13413,0,1.51,0.703838726,SEDAN,3,F,C,3,0,0
13414,0,1.52,0.009296355,SEDAN,3,F,C,3,0,0
13415,0,2.45,0.641224486,STNWG,3,M,C,6,0,0
13416,0,2.96,0.032224152,STNWG,3,F,C,1,0,0
13417,0,1.67,0.099262299,HDTOP,3,F,C,2,0,0
13418,0,3.32,0.422444436,STNWG,1,M,C,4,0,0
13419,0,0.84,0.604963013,HBACK,4,F,C,3,0,0
13420,0,2.18,0.13051496,MIBUS,3,M,C,4,0,0
13421,0,1.97,0.074263863,STNWG,4,M,C,5,0,0
13422,0,1.62,0.926973701,STNWG,4,F,C,4,0,0
13423,0,2.25,0.927466227,STNWG,3,M,C,3,0,0
13424,0,1.7,0.588023357,SEDAN,1,F,C,1,0,0
13425,0,4.93,0.551935099,STNWG,1,M,C,3,0,0
13426,0,1.1,0.127573246,SEDAN,3,F,C,1,0,0
13427,0,1.9,0.906479743,SEDAN,2,F,C,5,0,0
13428,0,2.59,0.081454657,SEDAN,1,M,C,3,0,0
13429,0,2.33,0.06473179,HDTOP,3,M,C,2,0,0
13430,0,1.46,0.922805458,SEDAN,3,F,C,4,0,0
13431,0,1.97,0.664664333,SEDAN,1,F,C,4,0,0
13432,0,2.16,0.690254939,SEDAN,1,M,C,5,0,0
13433,0,0.78,0.548710216,HBACK,3,F,C,2,0,0
13434,0,1.25,0.366218069,SEDAN,4,M,C,6,0,0
13435,0,2.06,0.666729844,SEDAN,3,F,C,6,0,0
13436,0,1.9,0.268036463,HBACK,2,F,C,2,0,0
13437,0,1.19,0.948333867,TRUCK,3,F,C,5,0,0
13438,0,0.43,0.948893629,SEDAN,4,F,C,3,0,0
13439,0,0.66,0.590121134,COUPE,4,F,C,4,0,0
13440,0,0.74,0.291960781,HBACK,3,F,C,3,0,0
13441,0,1.44,0.212772674,STNWG,4,M,C,5,0,0
13442,0,0.86,0.262579371,SEDAN,3,F,C,3,0,0
13443,0,1.76,0.688272123,STNWG,4,M,C,5,0,0
13444,0,0.74,0.222613529,HBACK,4,F,C,6,0,0
13445,0,0.77,0.636641307,SEDAN,4,F,C,6,0,0
13446,0,1.74,0.226404472,HBACK,2,F,C,6,0,0
13447,0,2.13,0.171131747,UTE,3,M,C,2,0,0
13448,0,0.42,0.691058846,SEDAN,4,M,C,3,0,0
13449,0,3.82,0.424330342,UTE,1,M,C,2,0,0
13450,0,1.03,0.663268041,SEDAN,3,M,C,4,0,0
13451,0,0.36,0.271224901,HBACK,4,M,C,4,0,0
13452,0,0.8,0.691717848,SEDAN,4,F,C,4,0,0
13453,0,1.16,0.739062105,HBACK,3,F,C,4,0,0
13454,0,2.58,0.999328176,STNWG,1,F,C,4,0,0
13455,0,1.47,0.27771378,HBACK,2,M,C,2,0,0
13456,0,0.75,0.361517985,HBACK,4,F,C,2,0,0
13457,0,0.39,0.795704597,SEDAN,4,F,C,5,0,0
13458,0,5.81,0.603648819,SEDAN,2,F,C,3,0,0
13459,0,3.16,0.212667332,SEDAN,2,M,C,6,0,0
13460,0,1.52,0.055148496,SEDAN,2,F,C,2,0,0
13461,0,1.49,0.096013106,HBACK,2,M,C,3,0,0
13462,0,1.2,0.746132211,SEDAN,3,F,C,3,0,0
13463,0,0.78,0.381895614,HBACK,4,F,C,6,0,0
13464,0,1.52,0.69291317,HDTOP,3,F,C,4,0,0
13465,0,3.18,0.137005603,STNWG,1,F,C,3,0,0
13466,0,1.54,0.668610599,SEDAN,3,F,C,3,0,0
13467,0,1.7,0.856546701,HBACK,1,F,C,5,0,0
13468,0,1.16,0.196341181,HBACK,3,F,C,6,0,0
13469,0,4.07,0.601445654,SEDAN,3,F,C,5,0,0
13470,0,1.76,0.175796066,MIBUS,4,M,C,3,0,0
13471,0,3.9,0.964169308,STNWG,3,M,C,3,0,0
13472,0,1.45,0.194497487,STNWG,4,M,C,2,0,0
13473,0,1.54,0.592102347,COUPE,4,M,C,2,0,0
13474,0,0.4,0.032439487,HBACK,4,M,C,3,0,0
13475,0,2.02,0.352893637,HBACK,2,F,C,3,0,0
13476,0,1.98,0.112383237,SEDAN,1,F,C,4,0,0
13477,0,1.49,0.047809475,HBACK,2,M,C,5,0,0
13478,0,0.62,0.35228935,UTE,4,M,C,4,0,0
13479,0,1.01,0.378700042,SEDAN,3,F,C,3,0,0
13480,0,1.11,0.300178023,SEDAN,3,F,C,2,0,0
13481,0,2,0.881774765,SEDAN,1,F,C,3,0,0
13482,0,0.9,0.066239054,HBACK,3,F,C,3,0,0
13483,0,1.88,0.466815294,SEDAN,1,F,C,5,0,0
13484,0,1.49,0.706126428,HBACK,1,F,C,5,0,0
13485,0,2.04,0.111540915,STNWG,4,M,C,3,0,0
13486,0,1.38,0.652390549,HBACK,2,F,C,4,0,0
13487,0,0.8,0.052373124,HBACK,4,M,C,3,0,0
13488,0,0.47,0.078028276,HBACK,4,F,C,3,0,0
13489,0,0.42,0.195545456,SEDAN,4,F,C,6,0,0
13490,0,1.35,0.121513123,HBACK,1,F,C,4,0,0
13491,0,1.97,0.937602034,UTE,2,M,C,3,0,0
13492,0,2.29,0.937790466,MIBUS,3,F,C,3,0,0
13493,0,3.23,0.589595664,STNWG,3,M,C,3,0,0
13494,0,1.36,0.999319503,HBACK,2,F,C,2,0,0
13495,0,1.1,0.964499611,SEDAN,3,F,C,3,0,0
13496,0,0.69,0.35663229,STNWG,4,M,C,4,0,0
13497,0,1.94,0.687108474,SEDAN,2,F,C,4,0,0
13498,0,3,0.12312128,SEDAN,1,M,C,3,0,0
13499,0,2.56,0.046483082,SEDAN,2,F,C,6,0,0
13500,0,1.91,0.956251739,SEDAN,2,F,C,5,0,0
13501,0,0.5,0.934209936,HBACK,4,F,C,5,0,0
13502,0,1.47,0.674166729,HBACK,1,F,C,4,0,0
13503,0,0.85,0.747129053,HBACK,4,F,C,3,0,0
13504,0,3.32,0.206098683,STNWG,3,M,C,3,0,0
13505,0,0.9,0.720677378,HBACK,3,M,C,4,0,0
13506,0,2.2,0.937524027,SEDAN,2,F,C,4,0,0
13507,0,1.3,0.102274341,STNWG,4,M,C,3,0,0
13508,0,4.18,0.673673462,STNWG,2,F,C,4,0,0
13509,0,4.63,0.26404107,TRUCK,1,M,C,4,0,0
13510,0,0.79,0.669956461,HBACK,4,F,C,5,0,0
13511,0,0.54,0.339334614,HBACK,4,F,C,2,0,0
13512,0,0.47,0.563942109,HBACK,4,F,C,4,0,0
13513,0,1.51,0.39096466,SEDAN,2,M,C,1,0,0
13514,0,2.8,0.66520091,SEDAN,2,M,C,3,0,0
13515,0,1.5,0.999331741,HBACK,2,F,C,4,0,0
13516,0,1.1,0.95347725,SEDAN,4,F,C,5,0,0
13517,0,1.53,0.687703376,SEDAN,2,F,C,2,0,0
13518,0,1.84,0.300880185,HDTOP,3,M,C,4,0,0
13519,0,1.34,0.292535832,SEDAN,3,F,C,3,0,0
13520,0,4.58,0.253548938,STNWG,1,M,C,4,0,0
13521,0,1.34,0.98058229,SEDAN,3,F,C,2,0,0
13522,0,2.87,0.928447159,HDTOP,3,M,C,2,0,0
13523,0,1.61,0.391943619,SEDAN,2,M,C,1,0,0
13524,0,0.42,0.17082174,HBACK,4,F,C,3,0,0
13525,0,3.2,0.694345362,UTE,2,M,C,5,0,0
13526,0,2.03,0.380656458,SEDAN,1,M,C,6,0,0
13527,0,2.18,0.761594265,HBACK,2,M,C,2,0,0
13528,0,2.11,0.288634698,STNWG,3,M,C,3,0,0
13529,0,1.68,0.066606273,HBACK,2,F,C,3,0,0
13530,0,1.78,0.284568925,HDTOP,3,F,C,2,0,0
13531,0,0.59,0.561138471,MIBUS,4,M,C,4,0,0
13532,0,1.27,0.996639217,SEDAN,3,F,C,4,0,0
13533,0,1.65,0.313161518,SEDAN,1,F,C,3,0,0
13534,0,1.26,0.705011609,HDTOP,4,M,C,2,0,0
13535,0,3.65,0.602314528,STNWG,2,F,C,3,0,0
13536,0,1.99,0.871534046,HBACK,1,F,C,3,0,0
13537,0,1.28,0.962028277,HDTOP,4,M,C,4,0,0
13538,0,1.04,0.924756364,SEDAN,4,M,C,4,0,0
13539,0,1.81,0.343002305,SEDAN,2,F,C,3,0,0
13540,0,0.88,0.264095066,SEDAN,4,M,C,1,0,0
13541,0,0.42,0.287414296,HBACK,4,F,C,5,0,0
13542,0,1.58,0.315169896,HBACK,2,M,C,5,0,0
13543,0,0.37,0.088366452,STNWG,4,F,C,6,0,0
13544,0,0.39,0.794009989,HBACK,4,F,C,6,0,0
13545,0,1.09,0.926997879,SEDAN,3,M,C,3,0,0
13546,0,4.01,0.371255412,STNWG,1,F,C,4,0,0
13547,0,3.7,0.08971957,STNWG,2,M,C,2,0,0
13548,0,2.02,0.101950806,SEDAN,1,F,C,3,0,0
13549,0,3.39,0.928709199,STNWG,2,F,C,3,0,0
13550,0,2,0.695445312,SEDAN,1,F,C,6,0,0
13551,0,1.38,0.95628176,HBACK,2,F,C,2,0,0
13552,0,2.82,0.23669209,STNWG,1,F,C,1,0,0
13553,0,1.41,0.958280747,HBACK,2,M,C,3,0,0
13554,0,2.82,0.368199309,STNWG,2,F,C,4,0,0
13555,0,1.87,0.606247087,HBACK,1,M,C,4,0,0
13556,0,2.53,0.27379667,SEDAN,1,F,C,4,0,0
13557,0,0.82,0.218480219,STNWG,4,M,C,3,0,0
13558,0,0.78,0.923238746,HBACK,4,F,C,3,0,0
13559,0,0.5,0.58935357,STNWG,4,M,C,2,0,0
13560,0,1.58,0.768448518,SEDAN,3,M,C,4,0,0
13561,0,1.37,0.732752477,HBACK,2,M,C,2,0,0
13562,0,1.82,0.112288093,SEDAN,2,F,C,1,0,0
13563,0,1.57,0.347426842,SEDAN,3,M,C,5,0,0
13564,0,2.55,0.999317715,UTE,1,M,C,4,0,0
13565,0,2.61,0.669330218,SEDAN,1,M,C,4,0,0
13566,0,2.94,0.359714389,SEDAN,2,M,C,2,0,0
13567,0,2.67,0.262596697,SEDAN,2,F,C,1,0,0
13568,0,1.88,0.612872092,SEDAN,1,F,C,2,0,0
13569,0,3.51,0.593204979,STNWG,1,M,C,4,0,0
13570,0,2.59,0.077015533,SEDAN,1,M,C,3,0,0
13571,0,1.53,0.228195794,HBACK,1,M,C,4,0,0
13572,0,1.26,0.545657304,UTE,4,M,C,2,0,0
13573,0,2.13,0.108563688,HBACK,1,F,C,3,0,0
13574,0,4.12,0.266392934,STNWG,1,M,C,4,0,0
13575,0,0.85,0.947820334,HBACK,4,F,C,2,0,0
13576,0,3.38,0.612218171,STNWG,1,F,C,2,0,0
13577,0,4.77,0.91962944,TRUCK,1,M,C,2,0,0
13578,0,0.89,0.237132204,COUPE,3,F,C,2,0,0
13579,0,3.44,0.91824932,STNWG,1,M,C,3,0,0
13580,0,0.8,0.999322955,MIBUS,4,M,C,1,0,0
13581,0,0.97,0.917814404,UTE,4,M,C,4,0,0
13582,0,0.67,0.669172353,HBACK,4,F,C,2,0,0
13583,0,1.98,0.692689296,HBACK,2,F,C,5,0,0
13584,0,1.72,0.669390086,SEDAN,2,M,C,6,0,0
13585,0,1.74,0.64389141,STNWG,4,M,C,6,0,0
13586,0,1.07,0.055212778,SEDAN,3,F,C,2,0,0
13587,0,3.15,0.265052196,STNWG,3,M,C,5,0,0
13588,0,1.27,0.633158258,HBACK,2,M,C,5,0,0
13589,0,1.18,0.205246684,MIBUS,4,M,C,4,0,0
13590,0,0.84,0.37747614,SEDAN,4,F,C,4,0,0
13591,0,2.31,0.653084114,STNWG,3,M,C,2,0,0
13592,0,0.84,0.203377608,SEDAN,3,F,C,5,0,0
13593,0,1.49,0.365675705,SEDAN,3,F,C,3,0,0
13594,0,1.71,0.294492438,HBACK,2,F,C,1,0,0
13595,0,1,0.17806807,SEDAN,3,M,C,6,0,0
13596,0,1.61,0.238870933,HBACK,3,F,C,4,0,0
13597,0,1.02,0.58236949,HBACK,4,M,C,4,0,0
13598,0,1.25,0.686304211,HBACK,3,M,C,4,0,0
13599,0,0.61,0.10059474,HBACK,4,M,C,4,0,0
13600,0,1.4,0.942548584,STNWG,4,M,C,4,0,0
13601,0,1.55,0.095462569,HBACK,1,F,C,2,0,0
13602,0,2.1,0.94295657,HDTOP,3,F,C,6,0,0
13603,0,1.88,0.919809323,HBACK,2,F,C,3,0,0
13604,0,1.92,0.280715747,SEDAN,2,M,C,2,0,0
13605,0,2.12,0.862789495,SEDAN,1,F,C,6,0,0
13606,0,1.43,0.936576767,SEDAN,3,M,C,2,0,0
13607,0,4.78,0.371546498,SEDAN,3,M,C,4,0,0
13608,0,1.21,0.52767569,SEDAN,3,M,C,1,0,0
13609,0,1.96,0.670029343,SEDAN,2,M,C,4,0,0
13610,0,2.84,0.915696783,SEDAN,3,M,C,4,0,0
13611,0,1.05,0.916280244,SEDAN,3,F,C,5,0,0
13612,0,1.78,0.290956888,SEDAN,2,F,C,5,0,0
13613,0,1.52,0.9993192,SEDAN,2,M,C,6,0,0
13614,0,1.77,0.096031513,HBACK,1,F,C,2,0,0
13615,0,1.91,0.317238189,HBACK,2,M,C,5,0,0
13616,0,3.24,0.114707537,TRUCK,2,M,C,2,0,0
13617,0,1.64,0.727125676,SEDAN,2,F,C,5,0,0
13618,0,1.92,0.969685042,SEDAN,2,M,C,6,0,0
13619,0,2.13,0.126659735,SEDAN,2,F,C,4,0,0
13620,0,0.88,0.343861435,HBACK,3,M,C,1,0,0
13621,0,1.76,0.858745337,STNWG,2,F,C,5,0,0
13622,0,1.89,0.906123761,HBACK,2,F,C,2,0,0
13623,0,3.55,0.347290796,STNWG,3,M,C,2,0,0
13624,0,1.45,0.263080187,HBACK,1,F,C,1,0,0
13625,0,0.97,0.687602547,SEDAN,4,F,C,5,0,0
13626,0,3.97,0.696794208,TRUCK,1,M,C,4,0,0
13627,0,2.09,0.328359655,STNWG,4,M,C,3,0,0
13628,0,0.75,0.969781015,HBACK,4,F,C,5,0,0
13629,0,1.3,0.360787458,HBACK,2,F,C,4,0,0
13630,0,1.06,0.65221757,SEDAN,3,M,C,2,0,0
13631,0,2.68,0.941851716,SEDAN,1,F,C,4,0,0
13632,0,1.34,0.056275238,SEDAN,4,F,C,4,0,0
13633,0,2.15,0.081551822,HBACK,2,M,C,6,0,0
13634,0,1.74,0.818887981,HBACK,2,F,C,2,0,0
13635,0,1.02,0.310920595,HBACK,3,F,C,2,0,0
13636,0,1.94,0.197275965,STNWG,4,M,C,5,0,0
13637,0,1.26,0.885832488,HBACK,2,F,C,5,0,0
13638,0,1.27,0.975225032,HBACK,2,M,C,4,0,0
13639,0,1.18,0.916370639,HBACK,3,F,C,3,0,0
13640,0,1.18,0.825951069,SEDAN,3,F,C,5,0,0
13641,0,0.83,0.054033607,STNWG,4,F,C,4,0,0
13642,0,0.74,0.820801015,HBACK,4,F,C,1,0,0
13643,0,0.86,0.19038997,HBACK,3,M,C,4,0,0
13644,0,1.2,0.651172088,SEDAN,3,F,C,4,0,0
13645,0,1.74,0.969969039,HBACK,2,F,C,2,0,0
13646,0,1.67,0.182999894,STNWG,4,M,C,2,0,0
13647,0,1.12,0.963978543,SEDAN,3,F,C,3,0,0
13648,0,0.44,0.69723617,SEDAN,4,F,C,3,0,0
13649,0,1.49,0.047658936,SEDAN,3,F,C,3,0,0
13650,0,1.63,0.910697659,SEDAN,2,F,C,5,0,0
13651,0,2.37,0.391625666,HBACK,1,F,C,4,0,0
13652,0,0.94,0.044146301,SEDAN,4,F,C,3,0,0
13653,0,1.3,0.917139724,HBACK,3,F,C,2,0,0
13654,0,2.26,0.546673123,SEDAN,1,F,C,3,0,0
13655,0,1,0.255950753,HBACK,3,F,C,4,0,0
13656,0,1.62,0.69759596,HBACK,3,F,C,2,0,0
13657,0,1.45,0.634504094,SEDAN,3,F,C,3,0,0
13658,0,1.74,0.668458405,HBACK,3,F,C,5,0,0
13659,0,1.63,0.275771054,HBACK,1,F,C,4,0,0
13660,0,1.44,0.715832584,HBACK,1,F,C,2,0,0
13661,0,1.99,0.583849011,SEDAN,4,M,C,3,0,0
13662,0,2.43,0.769089355,STNWG,3,F,C,4,0,0
13663,0,2.52,0.964681612,SEDAN,3,M,C,4,0,0
13664,0,1.19,0.213490073,STNWG,4,F,C,5,0,0
13665,0,1.19,0.662346671,SEDAN,3,F,C,2,0,0
13666,0,3.27,0.972633184,STNWG,3,M,C,3,0,0
13667,0,1.12,0.049170982,HBACK,3,F,C,2,0,0
13668,0,1.52,0.573423281,HBACK,1,M,C,6,0,0
13669,0,1.85,0.408246181,STNWG,3,M,C,5,0,0
13670,0,0.33,0.441845879,UTE,4,M,C,2,0,0
13671,0,0.59,0.744940983,HBACK,4,M,C,2,0,0
13672,0,2.69,0.967446823,SEDAN,1,F,C,4,0,0
13673,0,1.83,0.854348096,HBACK,2,F,C,2,0,0
13674,0,1.38,0.940092319,HBACK,1,M,C,5,0,0
13675,0,1.68,0.711408923,SEDAN,3,F,C,4,0,0
13676,0,1.38,0.729927013,HBACK,1,M,C,1,0,0
13677,0,2.88,0.591278343,SEDAN,1,M,C,4,0,0
13678,0,2.3,0.938270942,SEDAN,2,F,C,3,0,0
13679,0,0.76,0.046215707,HBACK,3,F,C,4,0,0
13680,0,1.03,0.966462581,HBACK,3,F,C,2,0,0
13681,0,2.06,0.653527492,SEDAN,2,M,C,6,0,0
13682,0,1.95,0.176881506,HBACK,2,F,C,5,0,0
13683,0,2.16,0.595538984,UTE,1,M,C,3,0,0
13684,0,0.89,0.880008786,HBACK,3,F,C,2,0,0
13685,0,0.96,0.95650759,HBACK,3,F,C,5,0,0
13686,0,0.9,0.956629564,HBACK,3,F,C,5,0,0
13687,0,2.55,0.933876375,SEDAN,4,M,C,5,0,0
13688,0,1.17,0.934571905,HBACK,3,F,C,4,0,0
13689,0,1.36,0.068353926,STNWG,4,M,C,1,0,0
13690,0,3.02,0.3039531,UTE,2,M,C,2,0,0
13691,0,1.23,0.031782397,SEDAN,4,F,C,5,0,0
13692,0,1.35,0.685417293,STNWG,4,F,C,3,0,0
13693,0,5.85,0.565860098,STNWG,1,F,C,3,0,0
13694,0,5.03,0.354358114,STNWG,1,F,C,4,0,0
13695,0,1.52,0.571986289,SEDAN,3,F,C,4,0,0
13696,0,1.39,0.263256254,PANVN,3,M,C,5,0,0
13697,0,2.34,0.63310816,UTE,3,M,C,5,0,0
13698,0,0.45,0.353713516,HBACK,4,M,C,5,0,0
13699,0,1.42,0.964659416,HBACK,2,F,C,4,0,0
13700,0,2.04,0.299156252,SEDAN,2,M,C,2,0,0
13701,0,3.29,0.668648608,STNWG,3,F,C,1,0,0
13702,0,4.18,0.569965707,HBACK,1,F,C,4,0,0
13703,0,1.64,0.514556756,MIBUS,4,M,C,4,0,0
13704,0,0.82,0.083176818,TRUCK,4,M,C,2,0,0
13705,0,3.27,0.953633441,STNWG,3,M,C,4,0,0
13706,0,1.76,0.242520866,SEDAN,2,F,C,3,0,0
13707,0,1.37,0.054736637,HBACK,2,F,C,4,0,0
13708,0,1.83,0.601997801,SEDAN,2,M,C,3,0,0
13709,0,0.41,0.554907556,SEDAN,4,F,C,1,0,0
13710,0,3.1,0.953087634,STNWG,2,M,C,1,0,0
13711,0,1.11,0.841781788,HBACK,2,F,C,1,0,0
13712,0,1.35,0.892795661,HBACK,1,F,C,4,0,0
13713,0,1.43,0.872760878,SEDAN,3,F,C,6,0,0
13714,0,1.77,0.977876909,HBACK,2,M,C,5,0,0
13715,0,2.13,0.991108185,SEDAN,4,M,C,5,0,0
13716,0,0.82,0.554507301,SEDAN,4,M,C,3,0,0
13717,0,2,0.677732751,STNWG,4,M,C,2,0,0
13718,0,2.54,0.053648104,SEDAN,2,F,C,2,0,0
13719,0,2.1,0.907419736,SEDAN,3,M,C,1,0,0
13720,0,3.87,0.178051634,HDTOP,2,M,C,5,0,0
13721,0,1.01,0.272981636,SEDAN,3,F,C,1,0,0
13722,0,1.15,0.690310198,SEDAN,4,M,C,4,0,0
13723,0,1.9,0.670646251,PANVN,3,M,C,3,0,0
13724,0,0.88,0.176411444,SEDAN,4,M,C,6,0,0
13725,0,2.23,0.259926542,HBACK,1,F,C,3,0,0
13726,0,2.02,0.305243623,STNWG,4,F,C,3,0,0
13727,0,0.86,0.942077883,COUPE,4,F,C,3,0,0
13728,0,2.32,0.271849506,UTE,2,M,C,4,0,0
13729,0,1.48,0.248959188,SEDAN,2,F,C,5,0,0
13730,0,1.58,0.98021574,HDTOP,3,M,C,3,0,0
13731,0,1.69,0.586331952,HBACK,1,F,C,3,0,0
13732,0,0.95,0.232365297,SEDAN,3,M,C,2,0,0
13733,0,1.55,0.256378007,HBACK,1,M,C,2,0,0
13734,0,1.59,0.271933645,UTE,2,F,C,4,0,0
13735,0,1.46,0.609071269,HBACK,1,F,C,1,0,0
13736,0,0.96,0.962106745,HBACK,3,F,C,4,0,0
13737,0,1.7,0.557933968,HBACK,1,M,C,4,0,0
13738,0,1.28,0.950342181,HBACK,2,F,C,2,0,0
13739,0,1.26,0.543769016,SEDAN,3,M,C,1,0,0
13740,0,0.54,0.21825725,HBACK,4,M,C,5,0,0
13741,0,3.27,0.261187113,UTE,2,M,C,1,0,0
13742,0,0.59,0.717737221,HBACK,4,F,C,4,0,0
13743,0,0.89,0.961849772,HBACK,3,F,C,3,0,0
13744,0,2.56,0.54980634,STNWG,2,F,C,2,0,0
13745,0,1.44,0.999316653,HBACK,2,F,C,4,0,0
13746,0,3.15,0.354009423,PANVN,2,F,C,1,0,0
13747,0,1.87,0.048283318,SEDAN,2,M,C,4,0,0
13748,0,2.3,0.250166333,HBACK,1,F,C,4,0,0
13749,0,0.46,0.659426075,SEDAN,4,M,C,4,0,0
13750,0,0.54,0.015959925,SEDAN,4,M,C,1,0,0
13751,0,0.44,0.649570668,SEDAN,4,F,C,4,0,0
13752,0,0.72,0.682612733,SEDAN,4,M,C,3,0,0
13753,0,0.74,0.651397522,HBACK,4,M,C,4,0,0
13754,0,1.83,0.648365806,SEDAN,2,F,C,4,0,0
13755,0,0.92,0.678657543,UTE,4,M,C,5,0,0
13756,0,2.36,0.648046903,SEDAN,1,M,C,5,0,0
13757,0,5.29,0.133570521,STNWG,1,M,C,4,0,0
13758,0,2.97,0.652330822,STNWG,1,F,C,4,0,0
13759,0,2.62,0.263512858,STNWG,3,M,C,1,0,0
13760,0,2.83,0.026393942,SEDAN,1,F,C,5,0,0
13761,0,0.52,0.676587902,SEDAN,4,F,C,4,0,0
13762,0,1.2,0.651274352,STNWG,4,M,C,2,0,0
13763,0,0.87,0.749791708,SEDAN,4,M,C,3,0,0
13764,0,2.02,0.92657997,HBACK,2,F,C,2,0,0
13765,0,1.93,0.568517299,SEDAN,1,M,C,3,0,0
13766,0,1.77,0.597907204,SEDAN,1,F,C,4,0,0
13767,0,2.06,0.953078001,STNWG,3,F,C,6,0,0
13768,0,1.39,0.950098467,HBACK,2,F,C,1,0,0
13769,0,2.06,0.731912424,HDTOP,3,F,C,4,0,0
13770,0,1.26,0.090929504,HBACK,3,F,C,2,0,0
13771,0,1.3,0.925901247,SEDAN,3,F,C,4,0,0
13772,0,1.35,0.195681838,HBACK,1,F,C,6,0,0
13773,0,1.17,0.931884021,SEDAN,3,F,C,4,0,0
13774,0,1.61,0.830196074,UTE,2,M,C,5,0,0
13775,0,1.26,0.189139103,SEDAN,3,M,C,2,0,0
13776,0,1.18,0.556989057,PANVN,4,M,C,3,0,0
13777,0,1.58,0.566547174,HBACK,1,M,C,3,0,0
13778,0,1.53,0.266127999,HBACK,1,F,C,5,0,0
13779,0,1.5,0.027136674,SEDAN,3,F,C,3,0,0
13780,0,3.98,0.177876459,STNWG,2,F,C,3,0,0
13781,0,2.06,0.739003607,SEDAN,1,F,C,2,0,0
13782,0,1.47,0.168663115,SEDAN,2,F,C,2,0,0
13783,0,1.3,0.547172509,SEDAN,3,F,C,4,0,0
13784,0,1.43,0.553598313,HBACK,1,F,C,3,0,0
13785,0,3.44,0.61918246,SEDAN,4,F,C,1,0,0
13786,0,1.57,0.253062558,HBACK,1,F,C,4,0,0
13787,0,1.81,0.247693502,SEDAN,3,M,C,2,0,0
13788,0,2.2,0.595967966,SEDAN,2,F,C,2,0,0
13789,0,1.97,0.212634886,STNWG,4,M,C,4,0,0
13790,0,0.67,0.999333372,SEDAN,4,F,C,5,0,0
13791,0,5.15,0.193816057,STNWG,1,M,C,1,0,0
13792,0,1.82,0.278331118,SEDAN,2,F,C,4,0,0
13793,0,3.49,0.298849968,STNWG,2,M,C,2,0,0
13794,0,0.91,0.983395545,HBACK,3,M,C,3,0,0
13795,0,0.82,0.92368357,SEDAN,3,M,C,6,0,0
13796,0,2.17,0.264524881,SEDAN,1,M,C,5,0,0
13797,0,0.88,0.924935932,HBACK,3,F,C,5,0,0
13798,0,1.77,0.953278488,HBACK,2,M,C,6,0,0
13799,0,1.3,0.282292325,UTE,4,M,C,4,0,0
13800,0,1.38,0.276414709,SEDAN,3,M,C,5,0,0
13801,0,2.04,0.982930702,HBACK,2,F,C,5,0,0
13802,0,1.33,0.675770093,HBACK,2,F,C,3,0,0
13803,0,3.35,0.461967018,STNWG,3,F,C,3,0,0
13804,0,3.05,0.246183443,STNWG,1,F,C,3,0,0
13805,0,0.46,0.078461971,SEDAN,4,M,C,5,0,0
13806,0,1.44,0.920038087,SEDAN,3,F,C,6,0,0
13807,0,0.78,0.92068837,SEDAN,4,F,C,3,0,0
13808,0,1.97,0.922296669,SEDAN,3,F,C,5,0,0
13809,0,0.79,0.669445249,HBACK,4,M,C,6,0,0
13810,0,0.86,0.107548642,HBACK,4,F,C,4,0,0
13811,0,1,0.23559521,TRUCK,3,M,C,3,0,0
13812,0,2.39,0.412294177,UTE,3,M,C,3,0,0
13813,0,1.44,0.175986361,HBACK,1,F,C,2,0,0
13814,0,1.52,0.999316535,SEDAN,2,F,C,2,0,0
13815,0,3.52,0.49222697,STNWG,1,F,C,3,0,0
13816,0,2.23,0.585739488,UTE,1,M,C,3,0,0
13817,0,5.14,0.896007878,STNWG,1,M,C,2,0,0
13818,0,3.6,0.999319916,HBACK,2,F,C,2,0,0
13819,0,1.89,0.637751418,SEDAN,3,F,C,4,0,0
13820,0,1.11,0.400369594,UTE,4,M,C,4,0,0
13821,0,1.32,0.948362099,SEDAN,4,F,C,6,0,0
